Year	TeamID	Team	AwardTitle	AwardType	AwardSubType	AwardDecision	AwardGroup	AwardIcon
2010	326	METU_Turkey_Software	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2010	415	MIT	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	497	Macquarie_Australia	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	328	Mexico-UNAM-CINVESTAV	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	377	Michigan						
2010	311	Minnesota	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	306	Missouri_Miners	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	417	Monash_Australia	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	332	NCTU_Formosa	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2010	411	NYMU-Taipei	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2010	416	NYU	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2010	414	Nevada	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2010	302	Newcastle	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	418	Northwestern	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	392	Osaka	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	424	Panama	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	329	Paris_Liliane_Bettencourt	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	346	Peking	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	376	Penn_State	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	334	Purdue	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	309	Queens-Canada	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	345	RMIT_Australia	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	343	SDU-Denmark	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	387	SJTU-BioX-Shanghai	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	406	SJTU-Oncology-Shanghai						
2010	386	Sheffield	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	323	Slovenia	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	356	St_Andrews	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	353	Stanford	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	380	Stockholm	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	398	TU_Delft	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	494	TU_Munich	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	427	Tec-Monterrey	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	373	The_Citadel-Charleston						
2010	500	Tianjin	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2010	317	Tokyo-NoKoGen	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	336	Tokyo_Metropolitan	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	395	Tokyo_Tech	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	357	Toronto						
2010	341	Tsinghua	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	419	TzuChiU_Formosa	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2010	301	UCL_London	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	321	UCSF	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	327	UC_Davis	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	310	UIUC-Illinois	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	335	UIUC-Illinois-Software	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2010	348	ULB-Brussels	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	360	UNAM-Genomics_Mexico	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	300	UNIPV-Pavia	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	367	UPO-Sevilla	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	397	UQ_Australia						
2010	371	USTC	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	369	USTC_Software	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	313	UT-Tokyo	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2010	412	UTDallas	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	379	Uppsala-Sweden	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	390	Utah_State	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	304	VT-ENSIMAG_Biosecurity	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	401	Valencia	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	340	VictoriaBC						
2010	303	Virginia_United	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	354	WITS-South_Africa	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	299	Warsaw	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	394	WashU	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2010	314	Washington	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	359	Waterloo	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2010	388	Weimar-Heidelberg_Arts						
2010	413	WesternU-Research_Ontario						
2010	318	Wisconsin-Madison	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	421	XMU-China						
2010	393	Yale						
2010	402	ZJU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2010	319	uOttawa	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	612	Alberta	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	538	Amsterdam	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	578	Arizona_State	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	645	ArtScienceBangalore						
2011	589	BCCS-Bristol						
2011	577	BU_Wellesley_Software	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	619	BYU_Provo	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	665	Baltimore						
2011	595	Bard-Annandale						
2011	641	Berkeley	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	525	Bielefeld-Germany	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	596	Bilkent_UNAM_Turkey	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	517	British_Columbia	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	656	Brown-Stanford	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	605	CBNU-Korea						
2011	640	Calgary	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	620	Caltech	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	638	Cambridge	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	669	Colombia	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	643	Columbia-Cooper	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	534	CongoDRC-Bel_Campus						
2011	527	Copenhagen	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	597	Cornell	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	564	DTU-Denmark	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	678	DTU-Denmark-2	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	626	Debrecen_Hungary	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	655	Duke	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	562	Dundee	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	522	ENSPS-Strasbourg	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	613	EPF-Lausanne	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	625	ETH_Zurich	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	523	Edinburgh	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	541	Fatih_Turkey	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	608	Freiburg	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	604	Fudan-Shanghai	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	614	Gaston_Day_School	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	529	GeorgiaState						
2011	582	GeorgiaTech	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	660	Glasgow	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	586	Greenfield_IN-Rihm-HS						
2011	637	Greenfield_IN-Schini-HS						
2011	545	Grenoble	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	531	Grinnell	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	607	Groningen	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	609	HIT-Harbin						
2011	544	HKU-Hong_Kong	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	524	HKUST-Hong_Kong	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	580	HUST-China						
2011	615	Harvard	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	547	HokkaidoU_Japan	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	559	Hong_Kong-CUHK	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	661	Hunter-NYC						
2011	572	IIT_Madras	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	587	ITESM_Mexico	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	515	Imperial_College_London	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	664	IvyTech-South_Bend						
2011	530	Johns_Hopkins	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	623	KAIST-Korea						
2011	647	KAIT_Japan						
2011	579	KIT-Kyoto	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	584	KULeuven	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	610	Korea_U_Seoul	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	622	Kyoto	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	549	LMU-Munich	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	542	Lethbridge	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	540	Lyon-INSA-ENS	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	593	METU-Ankara	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	536	METU-BIN_Ankara	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	511	MIT	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	646	Macquarie_Australia	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	666	McGill						
2011	618	Michigan	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	632	Minnesota	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	621	Missouri_Miners	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	539	NCTU_Formosa	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	639	NTNU_Trondheim	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	651	NYC_Software						
2011	650	NYC_Wetware	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	624	NYMU-Taipei	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	558	Nevada	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	575	Northwestern	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	594	OUC-China	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	602	Osaka	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	653	Panama						
2011	606	Paris_Bettencourt	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	598	Peking_R	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	581	Peking_S	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	548	Penn	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2011	648	Penn_State	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	627	Potsdam_Bioware	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	630	Purdue						
2011	631	Queens_Canada	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	588	Rutgers	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	567	SJTU-BioX-Shanghai	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	629	SYSU-China	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	514	Sevilla	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2011	663	SouthBend-Mishawaka-HS						
2011	675	SouthBend-Mishawaka-HS-2						
2011	628	St_Andrews	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	556	TU-Delft						
2011	568	TU_Munich	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2011	633	Tec-Monterrey	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
